Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,B365H,B365D,B365A,BWH,BWD,BWA,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SBH,SBD,SBA,WHH,WHD,WHA,GB>2.5,GB<2.5,B365>2.5,B365<2.5,GBAHH,GBAHA,GBAH,LBAHH,LBAHA,LBAH,B365AHH,B365AHA,B365AH,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,EloHome,EloAway
SP1,22/05/05,Ath Bilbao,Numancia,0,2,A,0,1,A,1.4,3.6,7.5,1.3,4.75,8.2,1.33,4.5,8.0,1.3,4.2,8.0,1.36,3.75,8.0,1.33,4.6,7.5,1.3,4.33,8.0,1.6,2.1,1.7,2.1,,,,,,,1.775,2.125,-1.25,,,,,,1723.58,1567.87
SP1,22/05/05,Barcelona,Villarreal,3,3,D,2,2,D,1.9,3.5,3.75,1.9,3.3,3.65,1.8,3.35,4.0,1.75,3.1,4.2,1.8,3.5,3.5,1.85,3.5,4.0,1.83,3.4,3.5,1.65,2.05,1.66,2.15,1.8,1.82,-0.5,,,,2.05,1.85,-0.5,,,,,,1891.6,1772.33
SP1,22/05/05,Getafe,Sevilla,0,0,D,0,0,D,4.0,3.4,1.72,4.0,3.35,1.8,4.0,3.4,1.75,3.5,3.1,1.9,3.5,3.5,1.8,4.0,3.4,1.8,3.75,3.3,1.8,1.8,1.8,1.85,1.95,1.84,1.75,0.5,,,,1.9,2.0,0.75,,,,,,1688.41,1748.76
SP1,22/05/05,La Coruna,Mallorca,0,3,A,0,2,A,2.37,3.25,2.6,2.45,3.4,2.55,2.3,3.4,2.6,2.2,3.0,2.9,2.25,3.5,2.5,2.4,3.5,2.5,2.37,3.5,2.37,1.71,1.95,1.8,2.0,2.3,1.47,-0.5,,,,1.975,1.925,0.0,,,,,,1750.21,1643.45
SP1,22/05/05,Levante,Valencia,0,0,D,0,0,D,2.6,3.25,2.37,3.05,3.35,2.1,2.8,3.3,2.25,2.7,3.2,2.2,2.6,3.2,2.38,2.88,3.4,2.2,2.8,3.2,2.2,1.9,1.75,2.0,1.8,1.51,2.25,0.5,1.78,2.06,0.25,1.8,2.1,0.25,,,,,,1612.03,1760.56
SP1,22/05/05,Malaga,Santander,2,0,H,1,0,H,2.0,3.0,3.5,1.9,3.3,3.65,2.0,3.1,3.6,2.0,2.9,3.4,1.91,3.2,3.5,2.0,3.2,3.5,1.83,3.0,4.0,1.85,1.74,1.9,1.9,2.0,1.67,-0.5,,,,2.0,1.9,-0.5,,,,,,1683.8,1644.97
SP1,22/05/05,Osasuna,Espanol,1,1,D,1,1,D,3.2,3.2,2.0,2.85,3.25,2.25,2.8,3.3,2.25,2.9,3.0,2.2,2.75,3.25,2.2,3.2,3.25,2.1,3.0,3.2,2.1,1.83,1.83,1.85,1.95,1.51,2.25,0.5,,,,1.975,1.925,0.25,,,,,,1661.68,1719.76
SP1,29/05/05,Ath Madrid,Getafe,2,2,D,0,1,A,1.72,3.4,4.0,1.7,3.4,4.55,1.72,3.35,4.5,1.85,3.1,3.6,1.8,3.2,4.0,1.75,3.4,4.2,1.72,3.25,4.2,1.85,1.85,1.85,1.95,1.72,1.92,-0.5,,,,2.1,1.8,-0.5,,,,,,1682.79,1686.99
SP1,29/05/05,Espanol,Ath Bilbao,2,0,H,1,0,H,1.57,3.5,5.0,1.57,3.4,5.85,1.55,3.6,5.5,1.5,3.5,5.4,1.5,3.4,6.0,1.57,3.4,6.0,1.44,3.6,6.5,1.71,2.0,1.7,2.1,1.55,2.18,-0.5,,,,2.05,1.85,-0.75,,,,,,1721.26,1703.25
SP1,29/05/05,Mallorca,Betis,1,1,D,0,0,D,2.3,3.25,2.6,2.35,3.25,2.7,2.4,3.4,2.55,2.3,3.2,2.5,2.5,3.25,2.4,2.4,3.4,2.7,2.37,3.1,2.62,1.71,2.0,1.6,2.25,2.4,1.46,-0.5,,,,1.925,1.975,0.0,,,,,,1662.62,1777.52
SP1,29/05/05,Numancia,La Coruna,1,1,D,0,0,D,2.5,3.25,2.4,2.7,3.25,2.35,2.65,3.25,2.4,2.3,3.0,2.7,2.25,3.2,2.75,2.6,3.2,2.5,2.4,3.25,2.5,1.79,1.9,1.85,1.95,1.46,2.4,0.5,,,,1.95,1.95,0.0,,,,,,1588.2,1731.04
SP1,29/05/05,Santander,Albacete,1,0,H,1,0,H,1.72,3.25,4.33,1.7,3.4,4.55,1.72,3.35,4.5,1.7,3.1,4.4,1.73,3.2,4.33,1.75,3.4,4.2,1.61,3.4,4.8,1.79,1.9,1.8,2.0,1.72,1.92,-0.5,,,,2.075,1.825,-0.75,,,,,,1637.21,1569.75
SP1,29/05/05,Sevilla,Malaga,0,2,A,0,0,D,1.33,4.33,7.5,1.32,4.5,8.0,1.35,4.25,8.0,1.4,3.7,6.5,1.29,4.5,8.0,1.36,4.33,7.5,1.3,4.5,7.5,1.79,1.9,1.85,1.95,,,,,,,1.95,1.95,-1.0,,,,,,1750.18,1691.56
SP1,29/05/05,Sociedad,Barcelona,0,0,D,0,0,D,2.8,3.2,2.2,3.5,3.3,1.95,3.15,3.25,2.1,2.8,3.1,2.2,3.2,3.2,2.0,3.1,3.3,2.1,2.87,3.2,2.15,1.65,2.05,,,1.6,2.1,0.5,,,,1.8,2.1,0.25,,,,,,1677.72,1884.61
SP1,29/05/05,Valencia,Osasuna,1,0,H,0,0,D,1.33,4.33,7.5,1.3,4.5,9.0,1.35,4.25,8.0,1.45,3.6,5.8,1.3,4.33,8.0,1.33,4.5,8.0,1.3,4.33,8.0,1.79,1.9,1.8,2.0,1.35,2.78,-0.5,,,,2.05,1.85,-1.25,,,,,,1758.83,1660.18
SP1,29/05/05,Villarreal,Levante,4,1,H,2,1,H,1.44,4.0,5.5,1.4,4.0,7.25,1.45,3.9,6.5,1.45,3.6,5.8,1.36,4.0,7.0,1.44,4.33,5.5,1.4,3.75,7.0,1.71,2.0,1.75,2.05,1.45,2.44,-0.5,,,,1.85,2.05,-1.0,,,,,,1779.32,1613.76
SP1,29/05/05,Zaragoza,Real Madrid,1,3,A,1,1,D,2.62,3.2,2.37,2.95,3.25,2.2,2.8,3.25,2.3,2.5,3.1,2.4,2.8,3.2,2.2,2.8,3.3,2.25,2.62,3.1,2.37,1.6,2.15,,,1.5,2.3,0.5,,,,2.15,1.75,0.0,,,,,,1689.79,1853.52
