Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,B365H,B365D,B365A,BWH,BWD,BWA,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SBH,SBD,SBA,WHH,WHD,WHA,SJH,SJD,SJA,VCH,VCD,VCA,BSH,BSD,BSA,Bb1X2,BbMxH,BbAvH,BbMxD,BbAvD,BbMxA,BbAvA,BbOU,BbMx>2.5,BbAv>2.5,BbMx<2.5,BbAv<2.5,BbAH,BbAHh,BbMxAHH,BbAvAHH,BbMxAHA,BbAvAHA,Unnamed: 58,Unnamed: 59,Unnamed: 60,EloHome,EloAway
G1,03/04/11,PAOK,Larisa,1,0,H,0,0,D,1.5,3.75,6.5,1.57,3.6,6.0,1.55,3.6,5.75,1.65,3.8,4.0,1.5,3.5,6.0,1.6,4.0,5.5,1.6,3.5,6.5,1.53,3.75,6.5,1.5,3.75,6.5,1.5,3.75,5.5,24,1.6,1.53,4.05,3.65,6.68,6.0,16,2.3,2.19,1.67,1.6,3.0,0.0,1.17,1.15,5.0,4.8,,,,1612.27,1475.55
G1,10/04/11,Aris,Olympiakos Volou,2,1,H,0,1,A,1.7,3.3,5.0,1.67,3.5,5.0,1.67,3.4,4.75,1.7,3.5,4.4,1.61,3.25,5.0,,,,1.65,3.15,5.0,1.73,3.3,5.25,1.67,3.3,5.5,1.62,3.3,5.5,20,1.7,1.65,3.8,3.35,5.8,5.3,11,2.3,2.19,1.66,1.61,4.0,0.0,1.25,1.21,4.25,3.99,,,,1555.43,1523.92
G1,10/04/11,Atromitos,Olympiakos,3,1,H,2,1,H,4.33,3.4,1.75,3.85,3.35,1.9,4.25,3.25,1.8,3.7,3.3,1.9,4.0,3.4,1.72,4.75,3.3,1.75,5.0,3.25,1.8,4.75,3.4,1.75,4.75,3.4,1.75,4.33,3.3,1.75,26,5.0,4.31,3.5,3.29,2.1,1.81,17,2.3,2.17,1.67,1.63,4.0,0.0,3.25,3.19,1.33,1.31,,,,1471.42,1788.99
G1,10/04/11,Iraklis,PAOK,0,0,D,0,0,D,3.4,2.8,2.25,3.7,2.9,2.15,3.25,2.8,2.3,3.2,2.6,2.5,3.25,2.5,2.37,3.4,2.95,2.25,3.3,2.9,2.4,3.4,2.75,2.38,3.5,2.75,2.3,3.1,2.88,2.3,24,3.7,3.36,2.9,2.78,2.54,2.29,14,2.63,2.51,1.55,1.47,4.0,0.0,2.38,2.33,1.57,1.53,,,,1487.06,1617.37
G1,10/04/11,Kavala,Xanthi,1,1,D,0,1,A,1.8,3.25,4.33,1.8,3.4,4.33,1.8,3.2,4.33,1.8,3.1,4.3,1.8,3.2,4.0,1.8,3.1,5.0,1.85,3.1,5.0,1.8,3.25,4.75,1.8,3.25,4.75,1.8,3.1,4.33,26,1.9,1.8,3.4,3.2,4.8,4.42,17,2.4,2.19,1.7,1.61,4.0,0.0,1.33,1.3,3.4,3.28,,,,1501.86,1488.47
G1,10/04/11,Kerkyra,Ergotelis,1,0,H,1,0,H,1.33,4.33,9.0,1.34,4.4,9.5,1.33,4.5,8.0,1.4,4.1,7.0,1.25,4.5,10.0,,,,1.35,4.7,9.4,1.33,4.5,9.5,1.33,4.5,9.0,1.3,4.5,9.0,25,1.35,1.31,5.0,4.5,10.0,9.07,16,2.4,2.16,1.7,1.63,4.0,0.0,1.07,1.06,8.0,7.53,,,,1414.0,1493.92
G1,10/04/11,Larisa,AEK,2,3,A,1,3,A,3.4,3.1,2.1,3.5,3.1,2.1,3.3,3.1,2.1,3.0,3.2,2.2,3.2,3.0,2.1,3.6,3.25,2.1,3.65,3.1,2.15,3.5,3.2,2.1,3.5,3.12,2.1,3.3,3.1,2.1,24,3.8,3.43,3.5,3.11,2.15,2.09,17,2.3,2.17,1.7,1.62,3.0,0.0,2.5,2.41,1.53,1.52,,,,1470.45,1627.28
G1,10/04/11,Panathinaikos,Asteras Tripolis,1,0,H,0,0,D,1.4,4.0,8.0,1.4,4.0,8.5,1.4,4.0,7.0,1.5,3.9,5.5,1.4,4.0,6.5,1.4,4.5,8.0,1.45,4.5,6.5,1.4,4.2,8.0,1.4,4.2,8.5,1.36,4.33,7.0,26,1.55,1.4,4.5,4.07,8.5,7.41,17,2.08,1.99,1.75,1.73,4.0,0.0,1.1,1.1,6.5,6.06,,,,1714.66,1441.53
G1,10/04/11,Panionios,Panserraikos,0,0,D,0,0,D,1.6,3.5,5.5,1.53,3.8,6.25,1.6,3.5,5.25,1.5,3.9,5.5,1.57,3.5,5.0,1.62,3.5,5.75,1.6,3.6,6.2,1.62,3.5,5.75,1.62,3.5,6.0,1.62,3.4,5.25,26,1.62,1.58,3.8,3.52,8.0,5.88,17,2.3,2.09,1.71,1.67,4.0,0.0,1.22,1.18,4.5,4.26,,,,1527.17,1385.16
G1,17/04/11,AEK,Iraklis,0,0,D,0,0,D,1.4,4.2,7.0,1.45,4.2,6.5,1.4,4.0,7.0,1.35,4.2,7.5,1.36,3.75,8.0,1.35,4.5,10.0,1.38,4.4,9.0,1.4,4.2,7.0,1.36,4.33,9.0,1.4,4.0,7.0,22,1.45,1.39,4.4,4.13,8.6,7.25,12,1.85,1.8,2.0,1.91,3.0,0.0,1.12,1.11,6.5,5.8,,,,1637.75,1488.15
G1,17/04/11,Asteras Tripolis,Panionios,3,1,H,3,0,H,2.38,3.25,2.75,2.5,3.0,2.85,2.5,3.0,2.7,2.5,3.0,2.7,2.38,3.2,2.6,2.3,3.3,2.9,2.55,3.2,2.8,2.5,3.0,2.75,2.4,3.2,2.88,2.38,3.1,2.75,22,2.6,2.47,3.25,3.09,2.88,2.72,12,2.2,2.12,1.7,1.65,3.0,0.0,1.8,1.76,1.97,1.93,,,,1438.92,1519.64
G1,17/04/11,Atromitos,Kavala,0,0,D,0,0,D,2.2,3.0,3.25,2.1,3.25,3.4,2.2,3.1,3.1,2.1,3.0,3.4,2.0,3.2,3.2,,,,2.25,3.1,3.4,2.2,3.0,3.25,2.15,3.1,3.4,2.2,3.1,3.0,22,2.2,2.16,3.25,3.06,3.46,3.24,12,2.2,2.07,1.75,1.69,3.0,0.0,1.54,1.53,2.38,2.33,,,,1490.86,1497.92
G1,17/04/11,Olympiakos,Larisa,6,0,H,3,0,H,1.2,6.0,11.0,1.14,7.25,15.5,1.15,6.0,15.0,1.2,5.0,12.0,1.17,5.5,12.0,1.22,5.5,12.0,1.15,7.5,15.0,1.14,6.5,13.0,1.2,6.0,13.0,1.17,6.0,11.0,20,1.2,1.16,7.25,6.48,15.5,13.24,12,1.57,1.52,2.55,2.4,2.0,0.0,1.02,1.02,13.0,12.93,,,,1769.55,1459.98
G1,17/04/11,Olympiakos Volou,Panathinaikos,3,2,H,1,0,H,2.38,3.25,2.75,2.35,3.55,2.7,2.3,3.5,2.6,,,,2.2,3.2,2.8,2.5,3.25,2.8,2.3,3.5,2.88,2.38,3.25,2.75,2.4,3.3,2.75,2.38,3.25,2.62,21,2.4,2.32,3.55,3.35,2.9,2.71,9,2.19,2.11,1.67,1.65,3.0,0.0,1.73,1.71,2.04,2.0,,,,1515.94,1717.27
G1,17/04/11,Panserraikos,Ergotelis,0,4,A,0,2,A,2.2,3.2,3.1,2.4,3.2,2.85,2.25,3.25,2.9,2.5,3.0,2.7,2.0,3.2,3.2,2.15,3.3,3.2,2.5,3.1,2.9,2.25,3.2,3.0,2.2,3.2,3.2,2.25,3.0,3.0,21,2.4,2.28,3.25,3.12,3.26,2.97,12,2.05,2.02,1.75,1.72,3.0,0.0,1.66,1.63,2.2,2.14,,,,1392.69,1482.14
G1,17/04/11,PAOK,Kerkyra,2,0,H,1,0,H,1.25,5.0,11.0,1.25,5.25,11.0,1.25,4.75,11.0,1.3,4.8,8.5,1.2,5.0,11.0,1.25,4.75,11.0,1.28,4.85,13.0,1.25,5.0,11.0,1.29,4.75,11.0,1.25,5.0,9.0,21,1.3,1.26,5.25,4.85,12.0,10.4,11,2.1,2.01,1.8,1.72,3.0,0.0,1.06,1.05,10.0,8.4,,,,1616.28,1425.78
G1,17/04/11,Xanthi,Aris,1,2,A,1,1,D,7.0,5.0,1.33,8.5,4.2,1.38,9.0,4.5,1.3,,,,8.0,4.5,1.29,8.5,5.2,1.3,9.0,5.0,1.3,7.0,5.0,1.33,8.5,5.0,1.3,9.0,4.5,1.29,19,9.75,8.22,5.0,4.69,1.35,1.31,5,1.97,1.93,1.8,1.79,3.0,0.0,7.5,6.95,1.08,1.07,,,,1492.41,1563.41
