Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,B365H,B365D,B365A,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SBH,SBD,SBA,WHH,WHD,WHA,GB>2.5,GB<2.5,GBAHH,GBAHA,GBAH,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,EloHome,EloAway
I2,01/05/04,Cagliari,Bari,2,1,H,0.0,0.0,D,,,,1.38,3.55,7.5,,,,,,,,,,1.4,3.75,7.0,,,1.38,2.41,-0.5,,,,,,,,,,1583.56,1436.8
I2,01/05/04,Livorno,Fiorentina,2,0,H,2.0,0.0,H,,,,,,,,,,,,,,,,2.5,2.0,4.2,,,,,,,,,,,,,,,1544.88,1575.53
I2,01/05/04,Messina,Treviso,3,1,H,0.0,0.0,D,,,,1.42,3.55,6.5,,,,,,,,,,1.45,3.1,8.0,,,1.42,2.3,-0.5,,,,,,,,,,1568.4,1473.92
I2,01/05/04,Palermo,Genoa,3,1,H,2.0,0.0,H,,,,1.38,3.55,7.5,,,,,,,,,,1.45,3.15,8.0,,,1.38,2.41,-0.5,,,,,,,,,,1579.68,1460.04
I2,01/05/04,Salernitana,Albinoleffe,0,3,A,0.0,3.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1421.72,1455.54
I2,01/05/04,Ternana,Triestina,1,0,H,1.0,0.0,H,,,,2.15,2.35,4.0,,,,,,,,,,2.2,2.35,4.0,,,2.15,1.48,-0.5,,,,,,,,,,1497.87,1559.29
I2,01/05/04,Torino,Verona,1,1,D,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1497.41,1425.81
I2,01/05/04,Venezia,Como,3,1,H,3.0,0.0,H,,,,1.42,3.55,6.5,,,,,,,,,,1.4,3.5,7.5,,,1.42,2.3,,,,,,,,,,,1457.18,1415.74
I2,02/05/04,Pescara,Napoli,1,2,A,0.0,1.0,A,,,,1.98,2.35,4.65,,,,,,,,,,2.05,2.3,4.5,,,1.98,1.56,-0.5,,,,,,,,,,1419.66,1526.34
I2,07/05/04,Genoa,Messina,2,2,D,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1454.53,1574.55
I2,08/05/04,Albinoleffe,Palermo,1,1,D,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1470.39,1585.19
I2,08/05/04,Bari,Atalanta,2,1,H,0.0,1.0,A,,,,3.0,2.0,3.0,,,,2.75,2.2,2.875,,,,,,,,,,,,,,,,,,,,,1431.94,1604.36
I2,08/05/04,Catania,Livorno,0,3,A,0.0,0.0,D,,,,2.75,2.25,2.75,,,,2.8,2.2,2.8,,,,,,,,,,,,,,,,,,,,,1492.54,1554.92
I2,08/05/04,Como,Avellino,0,3,A,0.0,0.0,D,,,,1.75,2.65,5.0,,,,1.8,2.75,4.0,,,,,,,,,,,,,,,,,,,,,1408.07,1368.63
I2,08/05/04,Fiorentina,Ascoli,0,0,D,0.0,0.0,D,,,,1.26,4.5,10.0,,,,1.25,4.0,9.0,,,,,,,,,,,,,,,,,,,,,1565.49,1476.69
I2,08/05/04,Napoli,Venezia,1,1,D,0.0,1.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1538.6,1464.85
I2,08/05/04,Treviso,Salernitana,4,0,H,2.0,0.0,H,,,,2.25,1.85,5.5,,,,2.1,1.909,6.0,,,,,,,,,,,,,,,,,,,,,1467.77,1406.87
I2,08/05/04,Triestina,Torino,1,0,H,0.0,0.0,D,,,,1.85,2.2,5.65,,,,1.833,2.2,6.0,,,,,,,,,1.85,1.58,-0.5,,,,,,,,,,1548.17,1491.69
I2,08/05/04,Verona,Cagliari,1,2,A,1.0,1.0,D,,,,2.75,2.25,2.75,,,,2.875,2.2,2.75,,,,,,,,,,,,,,,,,,,,,1431.53,1588.42
I2,08/05/04,Vicenza,Pescara,1,1,D,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1510.32,1407.4
I2,09/05/04,Piacenza,Ternana,2,1,H,0.0,0.0,D,,,,1.78,2.7,4.6,,,,1.727,2.625,5.0,,,,,,,,,,,,,,,,,,,,,1560.11,1508.99
I2,14/05/04,Cagliari,Triestina,3,1,H,0.0,1.0,A,,,,1.45,3.25,6.3,,,,,,,,,,,,,,,1.45,2.14,-0.5,,,,,,,,,,1598.89,1555.39
I2,15/05/04,Ascoli,Verona,1,0,H,1.0,0.0,H,,,,1.95,2.4,4.5,,,,,,,,,,,,,,,1.95,1.57,-0.5,,,,,,,,,,1482.88,1421.06
I2,15/05/04,Como,Bari,1,3,A,0.0,2.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1390.81,1447.01
I2,15/05/04,Messina,Albinoleffe,4,1,H,4.0,0.0,H,,,,1.33,3.5,8.5,,,,,,,,,,,,,,,1.33,2.48,-0.5,,,,,,,,,,1573.83,1470.92
I2,15/05/04,Napoli,Catania,2,3,A,0.0,2.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1532.82,1478.69
I2,15/05/04,Palermo,Vicenza,3,0,H,2.0,0.0,H,,,,1.23,4.0,11.0,,,,,,,,,,,,,,,1.23,2.93,-0.5,,,,,,,,,,1584.66,1503.75
I2,15/05/04,Pescara,Treviso,1,2,A,0.0,1.0,A,,,,1.9,2.4,4.75,,,,,,,,,,,,,,,1.9,1.59,-0.5,,,,,,,,,,1413.97,1474.86
I2,15/05/04,Ternana,Salernitana,1,2,A,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1501.61,1399.78
I2,15/05/04,Torino,Piacenza,4,2,H,1.0,1.0,D,,,,2.85,2.25,2.8,,,,,,,,,,,,,,,1.26,2.8,0.5,,,,,,,,,,1484.47,1567.49
I2,15/05/04,Venezia,Fiorentina,0,2,A,0.0,1.0,A,,,,2.4,2.4,3.1,,,,,,,,,,,,,,,2.4,1.35,-0.5,,,,,,,,,,1470.63,1559.3
I2,16/05/04,Atalanta,Livorno,0,0,D,0.0,0.0,D,,,,2.25,2.0,4.75,,,,,,,,,,,,,,,2.25,1.41,-0.5,,,,,,,,,,1589.29,1568.77
I2,16/05/04,Avellino,Genoa,2,1,H,0.0,1.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1385.89,1455.25
I2,22/05/04,Albinoleffe,Como,2,1,H,1.0,1.0,D,,,,1.2,4.25,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1464.99,1376.74
I2,22/05/04,Avellino,Pescara,3,2,H,1.0,1.0,D,,,,2.45,3.3,2.15,,,,,,,,,,,,,,,,,,,,,,,,,,,1397.29,1400.07
I2,22/05/04,Bari,Catania,1,2,A,0.0,2.0,A,,,,1.27,3.75,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,1461.08,1496.4
I2,22/05/04,Fiorentina,Napoli,2,1,H,0.0,1.0,A,,,,1.14,5.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1572.21,1515.11
I2,22/05/04,Genoa,Cagliari,4,2,H,1.0,0.0,H,,,,2.85,1.65,4.15,,,,,,,,,,,,,,,,,,,,,,,,,,,1443.85,1606.5
I2,22/05/04,Livorno,Torino,3,1,H,2.0,1.0,H,,,,1.2,4.25,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1572.94,1496.36
I2,22/05/04,Messina,Palermo,1,1,D,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1579.76,1591.18
I2,22/05/04,Salernitana,Venezia,2,0,H,0.0,0.0,D,,,,2.25,1.8,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1418.82,1457.72
I2,22/05/04,Ternana,Atalanta,2,1,H,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1482.57,1585.12
I2,22/05/04,Treviso,Vicenza,1,1,D,1.0,0.0,H,,,,2.0,1.8,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,1488.76,1497.23
I2,22/05/04,Triestina,Ascoli,1,1,D,0.0,0.0,D,,,,2.0,2.15,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1547.78,1489.95
I2,22/05/04,Verona,Piacenza,3,0,H,1.0,0.0,H,,,,2.65,2.55,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,1413.99,1555.6
I2,29/05/04,Ascoli,Messina,2,1,H,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1495.27,1576.64
I2,29/05/04,Atalanta,Avellino,2,0,H,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1572.53,1406.38
I2,29/05/04,Cagliari,Salernitana,3,1,H,0.0,1.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1591.77,1429.14
I2,29/05/04,Catania,Fiorentina,1,1,D,1.0,0.0,H,,,,3.25,2.85,2.05,,,,,,,,,,,,,,,,,,,,,,,,,,,1511.2,1579.41
I2,29/05/04,Como,Genoa,1,3,A,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1370.42,1458.58
I2,29/05/04,Napoli,Bari,0,0,D,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1507.91,1446.28
I2,29/05/04,Palermo,Triestina,3,1,H,2.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1594.3,1542.46
I2,29/05/04,Pescara,Albinoleffe,4,3,H,3.0,2.0,H,,,,1.7,3.2,4.2,,,,,,,,,,,,,,,1.7,1.82,-0.5,,,,,,,,,,1390.98,1471.31
I2,29/05/04,Piacenza,Livorno,1,3,A,0.0,0.0,D,,,,2.35,2.5,3.25,,,,,,,,,,,,,,,,,,,,,,,,,,,1541.61,1579.58
I2,29/05/04,Torino,Treviso,2,1,H,2.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1489.72,1485.54
I2,29/05/04,Venezia,Verona,0,2,A,0.0,1.0,A,,,,2.1,2.5,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1447.4,1427.98
I2,29/05/04,Vicenza,Ternana,1,2,A,0.0,1.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500.45,1495.16
I2,05/06/04,Albinoleffe,Ascoli,3,3,D,2.0,1.0,H,,,,1.85,2.15,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1459.52,1507.1
I2,05/06/04,Avellino,Cagliari,2,3,A,2.0,1.0,H,,,,3.0,2.7,2.3,,,,,,,,,,,,,,,1.42,2.3,0.5,,,,,,,,,,1401.94,1596.29
I2,05/06/04,Bari,Piacenza,2,1,H,0.0,0.0,D,,,,1.7,3.65,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,1451.71,1526.9
I2,05/06/04,Fiorentina,Torino,1,0,H,1.0,0.0,H,,,,1.25,4.0,10.0,,,,,,,,,,,,,,,1.25,2.86,-0.5,,,,,,,,,,1580.55,1498.58
I2,05/06/04,Genoa,Napoli,2,2,D,0.0,0.0,D,,,,1.65,2.35,8.0,,,,,,,,,,,,,,,1.65,1.82,-0.5,,,,,,,,,,1471.51,1502.48
I2,05/06/04,Livorno,Palermo,1,1,D,0.0,0.0,D,,,,2.25,2.0,5.0,,,,,,,,,,,,,,,2.25,1.41,-0.5,,,,,,,,,,1594.29,1601.66
I2,05/06/04,Messina,Como,3,0,H,2.0,0.0,H,,,,1.05,7.5,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1564.81,1357.49
I2,05/06/04,Salernitana,Vicenza,0,0,D,0.0,0.0,D,,,,1.75,2.1,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1424.62,1484.27
I2,05/06/04,Ternana,Venezia,5,2,H,4.0,1.0,H,,,,1.95,3.3,3.0,,,,,,,,,,,,,,,1.9,1.63,-0.5,,,,,,,,,,1511.34,1430.77
I2,05/06/04,Treviso,Atalanta,0,3,A,0.0,2.0,A,,,,5.75,3.55,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,1476.68,1576.97
I2,05/06/04,Triestina,Catania,0,0,D,0.0,0.0,D,,,,2.05,2.3,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,1535.1,1510.06
I2,05/06/04,Verona,Pescara,4,3,H,3.0,1.0,H,,,,1.61,3.6,5.0,,,,,,,,,,,,,,,1.6,1.94,-0.5,,,,,,,,,,1444.61,1402.77
I2,12/06/04,Ascoli,Treviso,2,2,D,1.0,0.0,H,,,,1.9,2.2,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,1508.97,1464.19
I2,12/06/04,Atalanta,Salernitana,0,0,D,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1589.46,1423.17
I2,12/06/04,Cagliari,Fiorentina,3,1,H,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1605.48,1587.04
I2,12/06/04,Catania,Avellino,2,0,H,0.0,0.0,D,,,,1.7,2.65,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1514.37,1392.75
I2,12/06/04,Como,Verona,0,2,A,0.0,1.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1353.85,1452.27
I2,12/06/04,Napoli,Albinoleffe,0,0,D,0.0,0.0,D,,,,1.87,2.15,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1504.93,1457.65
I2,12/06/04,Palermo,Bari,3,0,H,2.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1604.92,1463.32
I2,12/06/04,Pescara,Ternana,2,2,D,1.0,1.0,D,,,,2.65,2.5,2.55,,,,,,,,,,,,,,,,,,,,,,,,,,,1395.11,1517.87
I2,12/06/04,Piacenza,Genoa,4,4,D,3.0,2.0,H,,,,2.12,2.25,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1515.29,1469.06
I2,12/06/04,Torino,Messina,1,3,A,0.0,2.0,A,,,,2.0,2.33,4.25,,,,,,,,,,,,,,,,,,,,,,,,,,,1492.09,1568.45
I2,12/06/04,Venezia,Triestina,1,0,H,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1424.24,1530.79
I2,12/06/04,Vicenza,Livorno,2,2,D,0.0,0.0,D,,,,2.35,2.3,3.25,,,,,,,,,,,,,,,,,,,,,,,,,,,1485.72,1591.03
