method,model,strategy,selection,season,week,round_start,n_bets,round_staked,round_profit,bankroll_before,bankroll_after
weekly_walk_forward,gbm,fixed_stake,top5,2024-25,45,2025-05-26,5,5000.0,-1030.0,94390.0,93360.0
weekly_walk_forward,gbm,fractional_kelly,top5,2024-25,1,2024-07-22,0,0.0,0.0,100000.0,100000.0
weekly_walk_forward,gbm,fractional_kelly,top5,2024-25,2,2024-07-29,2,6435.457191638564,-4636.70965006878,100000.0,95363.29034993122
weekly_walk_forward,gbm,fractional_kelly,top5,2024-25,3,2024-08-05,3,5889.765670501571,778.4014252497236,95363.29034993122,96141.69177518095
weekly_walk_forward,gbm,fractional_kelly,top5,2024-25,4,2024-08-12,3,9269.355522531563,1668.3201737298757,96141.69177518095,97810.01194891082
weekly_walk_forward,gbm,fractional_kelly,top5,2024-25,5,2024-08-19,5,21099.446001184107,-1401.000993626209,97810.01194891082,96409.01095528461
weekly_walk_forward,gbm,fractional_kelly,top5,2024-25,6,2024-08-26,4,14400.361250097434,-86.60754472382519,96409.01095528461,96322.40341056079
weekly_walk_forward,gbm,fractional_kelly,top5,2024-25,7,2024-09-02,3,2960.0396268445656,834.1118270102784,96322.40341056079,97156.51523757106
weekly_walk_forward,gbm,fractional_kelly,top5,2024-25,8,2024-09-09,3,10061.616708933127,1529.8293078371867,97156.51523757106,98686.34454540825
weekly_walk_forward,gbm,fractional_kelly,top5,2024-25,9,2024-09-16,2,9895.773199290814,1237.3787310826015,98686.34454540825,99923.72327649085
weekly_walk_forward,gbm,fractional_kelly,top5,2024-25,10,2024-09-23,4,16550.49483944002,3814.321805604437,99923.72327649085,103738.04508209528
weekly_walk_forward,gbm,fractional_kelly,top5,2024-25,11,2024-09-30,3,12081.245875238448,-4270.969718560045,103738.04508209528,99467.07536353524
weekly_walk_forward,gbm,fractional_kelly,top5,2024-25,12,2024-10-07,1,1774.0627436274422,-1774.0627436274422,99467.07536353524,97693.01261990781
weekly_walk_forward,gbm,fractional_kelly,top5,2024-25,13,2024-10-14,3,3724.017965953652,983.1433160928519,97693.01261990781,98676.15593600066
weekly_walk_forward,gbm,fractional_kelly,top5,2024-25,14,2024-10-21,2,9302.926015001762,-3283.6805029057223,98676.15593600066,95392.47543309495
weekly_walk_forward,gbm,fractional_kelly,top5,2024-25,15,2024-10-28,4,15352.608633339009,1959.07541714819,95392.47543309495,97351.55085024315
weekly_walk_forward,gbm,fractional_kelly,top5,2024-25,16,2024-11-04,3,6634.913346126726,-977.4543341098054,97351.55085024315,96374.09651613334
weekly_walk_forward,gbm,fractional_kelly,top5,2024-25,17,2024-11-11,1,2413.8075479886506,1931.0460383909206,96374.09651613334,98305.14255452427
weekly_walk_forward,gbm,fractional_kelly,top5,2024-25,18,2024-11-18,4,15162.910362813336,2812.275167875395,98305.14255452427,101117.41772239967
weekly_walk_forward,gbm,fractional_kelly,top5,2024-25,19,2024-11-25,4,8099.179695945375,-1840.010482379519,101117.41772239967,99277.40724002014
weekly_walk_forward,gbm,fractional_kelly,top5,2024-25,20,2024-12-02,5,21087.84651546566,-1802.0135346019997,99277.40724002014,97475.39370541814
weekly_walk_forward,gbm,fractional_kelly,top5,2024-25,21,2024-12-09,3,14753.242001193004,-3293.059963246994,97475.39370541814,94182.33374217115
weekly_walk_forward,gbm,fractional_kelly,top5,2024-25,22,2024-12-16,5,20037.407221362453,-1433.1564022043362,94182.33374217115,92749.17733996682
weekly_walk_forward,gbm,fractional_kelly,top5,2024-25,23,2024-12-23,3,5370.959441643945,608.6903664001123,92749.17733996682,93357.86770636693
weekly_walk_forward,gbm,fractional_kelly,top5,2024-25,24,2024-12-30,4,7328.018033729678,1245.2483361342188,93357.86770636693,94603.11604250115
weekly_walk_forward,gbm,fractional_kelly,top5,2024-25,25,2025-01-06,4,11833.743968487297,-3881.7384989549823,94603.11604250115,90721.37754354617
weekly_walk_forward,gbm,fractional_kelly,top5,2024-25,26,2025-01-13,2,4731.077180087228,-4502.917465682622,90721.37754354617,86218.46007786355
weekly_walk_forward,gbm,fractional_kelly,top5,2024-25,27,2025-01-20,4,14809.019042526796,2296.956954037797,86218.46007786355,88515.41703190135
weekly_walk_forward,gbm,fractional_kelly,top5,2024-25,28,2025-01-27,3,7419.825595510143,1216.2641744768846,88515.41703190135,89731.68120637823
weekly_walk_forward,gbm,fractional_kelly,top5,2024-25,29,2025-02-03,3,13028.142794354055,-3546.5011289921695,89731.68120637823,86185.18007738606
weekly_walk_forward,gbm,fractional_kelly,top5,2024-25,30,2025-02-10,5,18121.095427636516,-644.8955503188545,86185.18007738606,85540.28452706723
weekly_walk_forward,gbm,fractional_kelly,top5,2024-25,31,2025-02-17,5,15651.459633842833,-1129.2134187522756,85540.28452706723,84411.07110831495
weekly_walk_forward,gbm,fractional_kelly,top5,2024-25,32,2025-02-24,2,5604.467650190656,-689.1940217350518,84411.07110831495,83721.8770865799
weekly_walk_forward,gbm,fractional_kelly,top5,2024-25,33,2025-03-03,4,16203.650519488394,2903.4327741061647,83721.8770865799,86625.30986068607
weekly_walk_forward,gbm,fractional_kelly,top5,2024-25,34,2025-03-10,4,9036.552779860844,-1593.171515033264,86625.30986068607,85032.1383456528
weekly_walk_forward,gbm,fractional_kelly,top5,2024-25,35,2025-03-17,5,11101.436636451745,3154.9049065179433,85032.1383456528,88187.04325217073
weekly_walk_forward,gbm,fractional_kelly,top5,2024-25,36,2025-03-24,2,8862.797846843157,2351.5075083191327,88187.04325217073,90538.55076048986
weekly_walk_forward,gbm,fractional_kelly,top5,2024-25,37,2025-03-31,3,8849.324090224954,1586.1829774615057,90538.55076048986,92124.73373795136
weekly_walk_forward,gbm,fractional_kelly,top5,2024-25,38,2025-04-07,3,8311.03849430532,-3494.856929293921,92124.73373795136,88629.87680865744
weekly_walk_forward,gbm,fractional_kelly,top5,2024-25,39,2025-04-14,4,10311.358495302138,2127.3304370146375,88629.87680865744,90757.20724567208
weekly_walk_forward,gbm,fractional_kelly,top5,2024-25,40,2025-04-21,4,16218.46203654418,3472.605751256492,90757.20724567208,94229.81299692857
weekly_walk_forward,gbm,fractional_kelly,top5,2024-25,41,2025-04-28,3,5933.503075402357,979.6888912052893,94229.81299692857,95209.50188813386
weekly_walk_forward,gbm,fractional_kelly,top5,2024-25,42,2025-05-05,2,8552.200280123718,2672.7248529842664,95209.50188813386,97882.22674111814
weekly_walk_forward,gbm,fractional_kelly,top5,2024-25,43,2025-05-12,3,6923.19066456363,1092.3774110660515,97882.22674111814,98974.6041521842
weekly_walk_forward,gbm,fractional_kelly,top5,2024-25,44,2025-05-19,4,16022.740833455362,3704.444546433442,98974.6041521842,102679.04869861764
weekly_walk_forward,gbm,fractional_kelly,top5,2024-25,45,2025-05-26,3,8424.669605652989,-7848.353557349674,102679.04869861764,94830.69514126796
weekly_walk_forward,gbm_calibrated,fixed_stake,top5,2024-25,1,2024-07-22,5,5000.0,-1930.0,100000.0,98070.0
weekly_walk_forward,gbm_calibrated,fixed_stake,top5,2024-25,2,2024-07-29,5,5000.0,-1230.0,98070.0,96840.0
weekly_walk_forward,gbm_calibrated,fixed_stake,top5,2024-25,3,2024-08-05,5,5000.0,-420.0000000000001,96840.0,96420.0
weekly_walk_forward,gbm_calibrated,fixed_stake,top5,2024-25,4,2024-08-12,5,5000.0,919.9999999999998,96420.0,97340.0
weekly_walk_forward,gbm_calibrated,fixed_stake,top5,2024-25,5,2024-08-19,5,5000.0,-310.00000000000006,97340.0,97030.0
weekly_walk_forward,gbm_calibrated,fixed_stake,top5,2024-25,6,2024-08-26,5,5000.0,980.0,97030.0,98010.0
weekly_walk_forward,gbm_calibrated,fixed_stake,top5,2024-25,7,2024-09-02,5,5000.0,1390.0000000000002,98010.0,99400.0
weekly_walk_forward,gbm_calibrated,fixed_stake,top5,2024-25,8,2024-09-09,5,5000.0,-300.00000000000034,99400.0,99100.0
weekly_walk_forward,gbm_calibrated,fixed_stake,top5,2024-25,9,2024-09-16,5,5000.0,690.0,99100.0,99790.0
weekly_walk_forward,gbm_calibrated,fixed_stake,top5,2024-25,10,2024-09-23,5,5000.0,1019.9999999999998,99790.0,100810.0
weekly_walk_forward,gbm_calibrated,fixed_stake,top5,2024-25,11,2024-09-30,5,5000.0,-420.00000000000034,100810.0,100390.0
weekly_walk_forward,gbm_calibrated,fixed_stake,top5,2024-25,12,2024-10-07,5,5000.0,-3520.0,100390.0,96870.0
weekly_walk_forward,gbm_calibrated,fixed_stake,top5,2024-25,13,2024-10-14,5,5000.0,-1100.0,96870.0,95770.0
weekly_walk_forward,gbm_calibrated,fixed_stake,top5,2024-25,14,2024-10-21,5,5000.0,760.0,95770.0,96530.0
weekly_walk_forward,gbm_calibrated,fixed_stake,top5,2024-25,15,2024-10-28,5,5000.0,620.0,96530.0,97150.0
weekly_walk_forward,gbm_calibrated,fixed_stake,top5,2024-25,16,2024-11-04,5,5000.0,-80.00000000000006,97150.0,97070.0
weekly_walk_forward,gbm_calibrated,fixed_stake,top5,2024-25,17,2024-11-11,5,5000.0,-1830.0,97070.0,95240.0
weekly_walk_forward,gbm_calibrated,fixed_stake,top5,2024-25,18,2024-11-18,5,5000.0,909.9999999999998,95240.0,96150.0
weekly_walk_forward,gbm_calibrated,fixed_stake,top5,2024-25,19,2024-11-25,5,5000.0,-2650.0,96150.0,93500.0
weekly_walk_forward,gbm_calibrated,fixed_stake,top5,2024-25,20,2024-12-02,5,5000.0,-400.00000000000006,93500.0,93100.0
weekly_walk_forward,gbm_calibrated,fixed_stake,top5,2024-25,21,2024-12-09,5,5000.0,-1580.0,93100.0,91520.0
weekly_walk_forward,gbm_calibrated,fixed_stake,top5,2024-25,22,2024-12-16,5,5000.0,-410.0000000000002,91520.0,91110.0
weekly_walk_forward,gbm_calibrated,fixed_stake,top5,2024-25,23,2024-12-23,5,5000.0,510.0000000000002,91110.0,91620.0
weekly_walk_forward,gbm_calibrated,fixed_stake,top5,2024-25,24,2024-12-30,5,5000.0,-1509.9999999999998,91620.0,90110.0
weekly_walk_forward,gbm_calibrated,fixed_stake,top5,2024-25,25,2025-01-06,5,5000.0,-530.0,90110.0,89580.0
weekly_walk_forward,gbm_calibrated,fixed_stake,top5,2024-25,26,2025-01-13,5,5000.0,909.9999999999997,89580.0,90490.0
weekly_walk_forward,gbm_calibrated,fixed_stake,top5,2024-25,27,2025-01-20,5,5000.0,720.0,90490.0,91210.0
weekly_walk_forward,gbm_calibrated,fixed_stake,top5,2024-25,28,2025-01-27,5,5000.0,749.9999999999998,91210.0,91960.0
weekly_walk_forward,gbm_calibrated,fixed_stake,top5,2024-25,29,2025-02-03,5,5000.0,-579.9999999999998,91960.0,91380.0
weekly_walk_forward,gbm_calibrated,fixed_stake,top5,2024-25,30,2025-02-10,5,5000.0,1019.9999999999998,91380.0,92400.0
weekly_walk_forward,gbm_calibrated,fixed_stake,top5,2024-25,31,2025-02-17,5,5000.0,-249.99999999999994,92400.0,92150.0
weekly_walk_forward,gbm_calibrated,fixed_stake,top5,2024-25,32,2025-02-24,5,5000.0,-1500.0,92150.0,90650.0
weekly_walk_forward,gbm_calibrated,fixed_stake,top5,2024-25,33,2025-03-03,5,5000.0,-360.00000000000017,90650.0,90290.0
weekly_walk_forward,gbm_calibrated,fixed_stake,top5,2024-25,34,2025-03-10,5,5000.0,1310.0,90290.0,91600.0
weekly_walk_forward,gbm_calibrated,fixed_stake,top5,2024-25,35,2025-03-17,5,5000.0,-790.0000000000001,91600.0,90810.0
weekly_walk_forward,gbm_calibrated,fixed_stake,top5,2024-25,36,2025-03-24,5,5000.0,-380.00000000000034,90810.0,90430.0
weekly_walk_forward,gbm_calibrated,fixed_stake,top5,2024-25,37,2025-03-31,5,5000.0,-280.0000000000002,90430.0,90150.0
weekly_walk_forward,gbm_calibrated,fixed_stake,top5,2024-25,38,2025-04-07,5,5000.0,-270.0000000000003,90150.0,89880.0
weekly_walk_forward,gbm_calibrated,fixed_stake,top5,2024-25,39,2025-04-14,5,5000.0,-330.0000000000002,89880.0,89550.0
weekly_walk_forward,gbm_calibrated,fixed_stake,top5,2024-25,40,2025-04-21,5,5000.0,879.9999999999999,89550.0,90430.0
weekly_walk_forward,gbm_calibrated,fixed_stake,top5,2024-25,41,2025-04-28,5,5000.0,729.9999999999999,90430.0,91160.0
weekly_walk_forward,gbm_calibrated,fixed_stake,top5,2024-25,42,2025-05-05,5,5000.0,-2740.0,91160.0,88420.0
weekly_walk_forward,gbm_calibrated,fixed_stake,top5,2024-25,43,2025-05-12,5,5000.0,720.0,88420.0,89140.0
weekly_walk_forward,gbm_calibrated,fixed_stake,top5,2024-25,44,2025-05-19,5,5000.0,-190.0000000000002,89140.0,88950.0
weekly_walk_forward,gbm_calibrated,fixed_stake,top5,2024-25,45,2025-05-26,5,5000.0,-1030.0,88950.0,87920.0
weekly_walk_forward,gbm_calibrated,fractional_kelly,top5,2024-25,1,2024-07-22,0,0.0,0.0,100000.0,100000.0
weekly_walk_forward,gbm_calibrated,fractional_kelly,top5,2024-25,2,2024-07-29,1,785.9533178146373,259.36459487883036,100000.0,100259.36459487883
weekly_walk_forward,gbm_calibrated,fractional_kelly,top5,2024-25,3,2024-08-05,2,4801.770080080654,837.2056692646596,100259.36459487883,101096.57026414349
weekly_walk_forward,gbm_calibrated,fractional_kelly,top5,2024-25,4,2024-08-12,3,3791.3056455782407,768.3528284498348,101096.57026414349,101864.92309259332
weekly_walk_forward,gbm_calibrated,fractional_kelly,top5,2024-25,5,2024-08-19,1,5093.246154629666,1273.3115386574166,101864.92309259332,103138.23463125074
weekly_walk_forward,gbm_calibrated,fractional_kelly,top5,2024-25,6,2024-08-26,2,6351.386061615933,1691.2796819685805,103138.23463125074,104829.51431321933
weekly_walk_forward,gbm_calibrated,fractional_kelly,top5,2024-25,7,2024-09-02,0,0.0,0.0,104829.51431321933,104829.51431321933
weekly_walk_forward,gbm_calibrated,fractional_kelly,top5,2024-25,8,2024-09-09,2,3744.8481857230367,777.987761635725,104829.51431321933,105607.50207485506
weekly_walk_forward,gbm_calibrated,fractional_kelly,top5,2024-25,9,2024-09-16,3,8661.410220253818,1471.361371366811,105607.50207485506,107078.86344622188
weekly_walk_forward,gbm_calibrated,fractional_kelly,top5,2024-25,10,2024-09-23,4,6110.684010662573,1382.8113493982505,107078.86344622188,108461.67479562013
weekly_walk_forward,gbm_calibrated,fractional_kelly,top5,2024-25,11,2024-09-30,0,0.0,0.0,108461.67479562013,108461.67479562013
weekly_walk_forward,gbm_calibrated,fractional_kelly,top5,2024-25,12,2024-10-07,1,1892.3702269345376,-1892.3702269345376,108461.67479562013,106569.30456868559
weekly_walk_forward,gbm_calibrated,fractional_kelly,top5,2024-25,13,2024-10-14,1,2700.163158972035,891.0538424607718,106569.30456868559,107460.35841114636
weekly_walk_forward,gbm_calibrated,fractional_kelly,top5,2024-25,14,2024-10-21,1,5373.017920557319,1182.06394252261,107460.35841114636,108642.42235366897
weekly_walk_forward,gbm_calibrated,fractional_kelly,top5,2024-25,15,2024-10-28,1,1808.2094283433844,307.3956028183752,108642.42235366897,108949.81795648734
weekly_walk_forward,gbm_calibrated,fractional_kelly,top5,2024-25,16,2024-11-04,3,9028.934562156897,-2640.9393390121863,108949.81795648734,106308.87861747516
weekly_walk_forward,gbm_calibrated,fractional_kelly,top5,2024-25,17,2024-11-11,1,691.9272000567076,-691.9272000567076,106308.87861747516,105616.95141741844
weekly_walk_forward,gbm_calibrated,fractional_kelly,top5,2024-25,18,2024-11-18,4,11124.057572087113,2116.2735923458526,105616.95141741844,107733.2250097643
weekly_walk_forward,gbm_calibrated,fractional_kelly,top5,2024-25,19,2024-11-25,4,13354.356708049634,-8147.38836650023,107733.2250097643,99585.83664326408
weekly_walk_forward,gbm_calibrated,fractional_kelly,top5,2024-25,20,2024-12-02,4,10444.314877496885,-2246.0653358790264,99585.83664326408,97339.77130738505
weekly_walk_forward,gbm_calibrated,fractional_kelly,top5,2024-25,21,2024-12-09,3,3813.968821386358,-293.82632502782883,97339.77130738505,97045.94498235722
weekly_walk_forward,gbm_calibrated,fractional_kelly,top5,2024-25,22,2024-12-16,4,13928.447755957044,-2312.8515264875023,97045.94498235722,94733.09345586972
weekly_walk_forward,gbm_calibrated,fractional_kelly,top5,2024-25,23,2024-12-23,2,8883.91848409633,1067.056418040566,94733.09345586972,95800.14987391028
weekly_walk_forward,gbm_calibrated,fractional_kelly,top5,2024-25,24,2024-12-30,2,1724.8017888685818,-98.83315210984267,95800.14987391028,95701.31672180044
weekly_walk_forward,gbm_calibrated,fractional_kelly,top5,2024-25,25,2025-01-06,3,10156.537064881315,-4086.2424877982667,95701.31672180044,91615.07423400217
weekly_walk_forward,gbm_calibrated,fractional_kelly,top5,2024-25,26,2025-01-13,2,6190.870450329338,1547.7176125823346,91615.07423400217,93162.79184658451
weekly_walk_forward,gbm_calibrated,fractional_kelly,top5,2024-25,27,2025-01-20,4,9104.97726597843,1384.6147052596311,93162.79184658451,94547.40655184415
weekly_walk_forward,gbm_calibrated,fractional_kelly,top5,2024-25,28,2025-01-27,4,8546.4646333057,1390.0022879981475,94547.40655184415,95937.4088398423
weekly_walk_forward,gbm_calibrated,fractional_kelly,top5,2024-25,29,2025-02-03,3,7013.751101774458,412.14518768216954,95937.4088398423,96349.55402752447
weekly_walk_forward,gbm_calibrated,fractional_kelly,top5,2024-25,30,2025-02-10,3,7376.075987073001,1959.960156252396,96349.55402752447,98309.51418377686
weekly_walk_forward,gbm_calibrated,fractional_kelly,top5,2024-25,31,2025-02-17,3,8038.217024749475,1176.0463946701427,98309.51418377686,99485.560578447
weekly_walk_forward,gbm_calibrated,fractional_kelly,top5,2024-25,32,2025-02-24,2,4780.879939201392,-3420.0716409388783,99485.560578447,96065.48893750811
weekly_walk_forward,gbm_calibrated,fractional_kelly,top5,2024-25,33,2025-03-03,4,3245.26000502352,624.2087625371283,96065.48893750811,96689.69770004525
weekly_walk_forward,gbm_calibrated,fractional_kelly,top5,2024-25,34,2025-03-10,4,5937.367550131793,1545.2229119719032,96689.69770004525,98234.92061201714
weekly_walk_forward,gbm_calibrated,fractional_kelly,top5,2024-25,35,2025-03-17,2,5354.367495880821,-276.2495603317152,98234.92061201714,97958.67105168542
weekly_walk_forward,gbm_calibrated,fractional_kelly,top5,2024-25,36,2025-03-24,1,3545.405877303748,709.0811754607495,97958.67105168542,98667.75222714618
weekly_walk_forward,gbm_calibrated,fractional_kelly,top5,2024-25,37,2025-03-31,1,2920.4968423197515,730.1242105799379,98667.75222714618,99397.87643772611
weekly_walk_forward,gbm_calibrated,fractional_kelly,top5,2024-25,38,2025-04-07,1,2639.0840828205883,-2639.0840828205883,99397.87643772611,96758.79235490553
weekly_walk_forward,gbm_calibrated,fractional_kelly,top5,2024-25,39,2025-04-14,2,1906.1855445990109,272.5598841528608,96758.79235490553,97031.35223905838
weekly_walk_forward,gbm_calibrated,fractional_kelly,top5,2024-25,40,2025-04-21,4,10883.75081993753,2224.4516820265917,97031.35223905838,99255.80392108497
weekly_walk_forward,gbm_calibrated,fractional_kelly,top5,2024-25,41,2025-04-28,0,0.0,0.0,99255.80392108497,99255.80392108497
weekly_walk_forward,gbm_calibrated,fractional_kelly,top5,2024-25,42,2025-05-05,1,1589.8854497144955,-1589.8854497144955,99255.80392108497,97665.91847137047
weekly_walk_forward,gbm_calibrated,fractional_kelly,top5,2024-25,43,2025-05-12,1,1807.6243373158259,361.5248674631651,97665.91847137047,98027.44333883363
weekly_walk_forward,gbm_calibrated,fractional_kelly,top5,2024-25,44,2025-05-19,3,3614.7540580065324,746.545212071023,98027.44333883363,98773.98855090466
weekly_walk_forward,gbm_calibrated,fractional_kelly,top5,2024-25,45,2025-05-26,1,3071.906504634803,-3071.906504634803,98773.98855090466,95702.08204626986
weekly_walk_forward,lr,fixed_stake,top5,2024-25,1,2024-07-22,5,5000.0,-1930.0,100000.0,98070.0
weekly_walk_forward,lr,fixed_stake,top5,2024-25,2,2024-07-29,5,5000.0,-1230.0,98070.0,96840.0
weekly_walk_forward,lr,fixed_stake,top5,2024-25,3,2024-08-05,5,5000.0,-420.00000000000017,96840.0,96420.0
weekly_walk_forward,lr,fixed_stake,top5,2024-25,4,2024-08-12,5,5000.0,919.9999999999998,96420.0,97340.0
weekly_walk_forward,lr,fixed_stake,top5,2024-25,5,2024-08-19,5,5000.0,-360.00000000000006,97340.0,96980.0
weekly_walk_forward,lr,fixed_stake,top5,2024-25,6,2024-08-26,5,5000.0,930.0,96980.0,97910.0
weekly_walk_forward,lr,fixed_stake,top5,2024-25,7,2024-09-02,5,5000.0,1390.0000000000002,97910.0,99300.0
weekly_walk_forward,lr,fixed_stake,top5,2024-25,8,2024-09-09,5,5000.0,-380.00000000000034,99300.0,98920.0
weekly_walk_forward,lr,fixed_stake,top5,2024-25,9,2024-09-16,5,5000.0,689.9999999999999,98920.0,99610.0
weekly_walk_forward,lr,fixed_stake,top5,2024-25,10,2024-09-23,5,5000.0,949.9999999999998,99610.0,100560.0
weekly_walk_forward,lr,fixed_stake,top5,2024-25,11,2024-09-30,5,5000.0,-420.0000000000004,100560.0,100140.0
