Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Attendance,Referee,HS,AS,HST,AST,HHW,AHW,HC,AC,HF,AF,HO,AO,HY,AY,HR,AR,HBP,ABP,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SBH,SBD,SBA,WHH,WHD,WHA,EloHome,EloAway
E2,24/02/01,Bristol Rvs,Cambridge,2,1,H,1,1,D,7079.0,Phil Prosser,8,11,5,5,0,0,2,2,27,20,6,5,2,1,0,0,20,10,2.1,3.1,3.0,2.2,2.9,2.7,,,,2.1,3.2,3.0,2.2,3.1,3.0,1327.8,1270.19
E2,24/02/01,Colchester,Bristol City,4,0,H,2,0,H,3430.0,Trevor Parkes,10,13,5,4,0,1,3,1,9,7,5,3,2,0,0,0,20,0,2.75,3.1,2.25,2.7,2.9,2.2,,,,2.75,3.25,2.2,2.62,3.3,2.3,1306.77,1413.91
E2,24/02/01,Northampton,Wigan,1,0,H,1,0,H,5571.0,Roger Furnandiz,11,21,5,11,0,0,2,3,10,11,1,0,0,2,0,0,0,20,2.7,3.0,2.32,2.5,2.9,2.3,,,,2.63,3.2,2.3,2.8,3.1,2.3,1347.05,1450.23
E2,24/02/01,Oldham,Bournemouth,2,1,H,0,0,D,4845.0,Eddie Wolstenholme,12,11,4,6,0,0,3,6,15,16,2,4,1,2,0,0,10,20,2.05,3.2,3.0,2.0,2.9,3.0,,,,2.1,3.3,2.88,2.1,3.25,3.0,1340.48,1365.42
E2,24/02/01,Oxford,Millwall,0,2,A,0,2,A,5795.0,Mike North,10,8,4,3,0,0,5,5,15,17,3,3,1,1,0,0,10,10,4.45,3.4,1.62,4.5,3.3,1.55,,,,4.33,3.4,1.67,5.0,3.6,1.57,1167.8,1490.05
E2,24/02/01,Peterboro,Wycombe,3,2,H,3,2,H,4731.0,Colin Webster,11,9,5,5,0,0,1,4,13,8,4,1,0,1,0,0,0,10,2.27,3.1,2.7,2.2,2.9,2.7,,,,2.25,3.25,2.7,2.25,3.25,2.75,1317.73,1352.15
E2,24/02/01,Port Vale,Bury,1,1,D,1,0,H,4331.0,Ray Olivier,8,9,6,4,0,1,8,6,6,12,4,3,0,4,0,0,0,40,2.02,3.15,3.1,2.0,2.9,3.0,,,,2.0,3.2,3.2,2.0,3.25,3.25,1293.1,1307.87
E2,24/02/01,Rotherham,Stoke,2,1,H,0,0,D,8211.0,Mick Fletcher,9,6,3,2,1,0,7,6,16,13,3,4,4,2,0,0,40,20,2.2,3.1,2.8,2.3,2.9,2.5,,,,2.25,3.25,2.7,2.25,3.4,2.62,1433.16,1459.23
E2,24/02/01,Swansea,Reading,0,1,A,0,1,A,5073.0,Steve Dunn,12,12,4,6,1,0,6,4,10,14,5,7,0,1,0,0,0,10,2.88,3.2,2.1,2.7,2.9,2.2,,,,2.88,3.3,2.1,2.8,3.25,2.2,1268.17,1431.44
E2,24/02/01,Swindon,Luton,1,3,A,1,1,D,7160.0,Mark Cowburn,8,10,5,2,0,0,6,8,10,8,4,8,1,1,0,0,10,10,2.0,3.2,3.1,1.9,3.0,3.1,,,,2.1,3.3,2.88,2.0,3.25,3.25,1286.56,1282.54
E2,24/02/01,Walsall,Wrexham,2,3,A,2,0,H,4958.0,Bill Burns,13,9,5,5,0,1,8,2,8,11,3,0,1,2,0,0,10,20,1.45,3.6,6.0,1.45,3.5,5.0,,,,1.44,3.6,6.5,1.53,3.5,5.5,1415.38,1342.42
E2,27/02/01,Bournemouth,Bristol Rvs,1,2,A,1,2,A,3466.0,Tony Bates,17,5,10,4,1,0,5,0,16,20,2,5,1,5,0,0,10,50,1.75,3.2,4.1,1.7,3.2,3.6,1.73,3.25,4.33,1.67,3.4,4.33,1.72,3.25,4.33,1355.58,1334.99
E2,27/02/01,Northampton,Swansea,2,1,H,0,1,A,4361.0,Graham Poll,13,8,5,4,0,0,3,5,12,11,4,3,2,2,0,0,20,20,1.55,3.4,5.25,1.5,3.4,4.7,1.5,3.6,6.0,1.53,3.5,5.5,1.5,3.75,5.5,1359.66,1257.92
E2,27/02/01,Rotherham,Colchester,3,2,H,0,1,A,5864.0,Andrew Butler,9,6,8,4,0,0,3,3,7,11,0,3,1,2,0,0,10,20,1.5,3.4,5.8,1.5,3.4,4.7,1.44,3.75,6.5,1.44,3.6,6.5,1.5,3.5,6.0,1443.04,1319.53
E2,02/03/01,Wrexham,Northampton,3,0,H,2,0,H,2940.0,Mark Cooper ,8,10,4,5,0,2,11,4,18,14,2,2,2,2,0,0,20,20,2.15,3.15,2.9,2.1,2.9,2.9,,,,2.1,3.25,2.9,2.1,3.25,3.0,1360.68,1365.62
E2,03/03/01,Bournemouth,Brentford,2,0,H,2,0,H,4438.0,Paul Rejer,13,8,7,3,0,0,4,9,13,14,2,4,1,3,0,0,10,30,2.15,3.1,2.9,2.0,2.9,3.0,,,,2.0,3.25,3.1,2.0,3.25,3.25,1338.91,1346.32
E2,03/03/01,Bristol City,Oxford,0,0,D,0,0,D,9681.0,Richard Beeby,16,7,7,2,0,1,10,5,13,13,3,1,1,2,0,0,10,20,1.32,4.1,7.7,1.25,4.3,8.0,,,,1.3,4.33,8.0,1.3,4.5,8.0,1401.15,1162.36
E2,03/03/01,Bury,Swansea,3,0,H,1,0,H,3443.0,Mark Warren,16,6,9,0,0,0,7,5,17,12,11,8,0,1,0,1,0,35,1.63,3.45,4.4,1.55,3.3,4.5,,,,1.62,3.5,4.5,1.57,3.4,5.5,1310.88,1251.96
E2,03/03/01,Cambridge,Oldham,2,0,H,2,0,H,3762.0,Howard Webb,7,6,5,5,0,0,7,3,16,20,11,6,1,1,0,0,10,10,2.35,3.1,2.6,2.3,2.9,2.5,,,,2.38,3.1,2.6,2.37,3.2,2.62,1263.0,1350.32
E2,03/03/01,Luton,Bristol Rvs,0,0,D,0,0,D,7405.0,Paul Danson,6,6,2,3,1,0,5,7,17,13,2,2,0,3,0,0,0,30,2.05,3.2,2.85,1.9,3.1,3.0,,,,1.9,3.4,3.25,1.83,3.4,3.6,1298.67,1351.66
E2,03/03/01,Millwall,Peterboro,0,0,D,0,0,D,11658.0,Phil Prosser,14,4,6,1,1,0,6,1,22,30,6,0,1,4,0,2,10,90,1.42,3.7,6.45,1.4,3.6,5.5,,,,1.44,3.6,6.5,1.44,3.75,6.5,1495.49,1327.9
E2,03/03/01,Notts County,Walsall,2,0,H,1,0,H,6077.0,Steve Baines,11,16,8,8,0,0,6,7,9,13,3,2,0,1,0,0,0,10,2.3,3.15,2.63,2.2,2.9,2.7,,,,2.25,3.25,2.7,2.25,3.25,2.75,1384.9,1397.12
E2,03/03/01,Reading,Rotherham,2,0,H,0,0,D,13103.0,Frazer Stretton,16,9,10,2,0,0,11,4,9,11,2,1,0,3,0,2,0,80,1.96,3.1,3.35,1.8,3.0,3.5,,,,1.91,3.2,3.5,1.9,3.25,3.5,1441.69,1448.45
E2,03/03/01,Stoke,Colchester,3,1,H,2,1,H,11714.0,Mark Cowburn,15,10,6,6,2,0,3,1,12,14,1,4,1,3,0,0,10,30,1.55,3.4,5.4,1.6,3.3,4.0,,,,1.5,3.4,6.0,1.57,3.4,5.5,1449.35,1314.12
E2,03/03/01,Wigan,Swindon,0,0,D,0,0,D,6563.0,Paul Robinson,11,1,5,0,0,0,9,0,15,10,2,1,1,1,0,0,10,10,1.44,3.65,6.2,1.45,3.5,5.0,,,,1.44,3.6,6.5,1.5,3.5,6.0,1437.62,1270.43
E2,03/03/01,Wycombe,Port Vale,0,1,A,0,0,D,4828.0,Paul Taylor,8,11,2,3,0,0,5,3,9,9,2,3,1,1,0,0,10,10,1.75,3.25,3.95,1.75,3.1,3.6,,,,1.8,3.3,3.75,1.83,3.4,3.6,1341.98,1290.09
E2,06/03/01,Bristol City,Walsall,1,3,A,1,2,A,9263.0,Phil Prosser,9,10,4,6,0,0,5,3,10,24,2,7,2,2,0,0,20,20,2.15,3.2,2.83,2.2,2.9,2.7,2.1,3.2,3.0,2.2,3.25,2.75,2.25,3.25,2.75,1391.76,1387.71
E2,06/03/01,Bury,Millwall,2,1,H,1,1,D,3587.0,Andrew Butler ,12,9,10,5,1,0,4,9,10,13,4,5,2,2,0,0,20,20,2.77,3.2,2.18,2.8,3.0,2.1,2.75,3.4,2.2,2.75,3.25,2.2,3.0,3.25,2.1,1318.03,1487.4
E2,06/03/01,Luton,Cambridge,1,0,H,0,0,D,6370.0,Ray Olivier ,8,15,3,4,0,0,3,8,15,18,9,1,1,3,0,0,10,30,1.87,3.25,3.5,1.75,3.1,3.6,1.83,3.25,3.75,1.83,3.3,3.6,1.8,3.4,3.75,1296.99,1275.04
E2,06/03/01,Northampton,Bristol Rvs,2,1,H,1,0,H,4552.0,Alan Kaye,8,8,5,2,0,0,3,2,17,12,6,1,1,2,0,0,10,20,1.82,3.3,3.6,1.8,3.0,3.5,1.8,3.4,3.75,1.8,3.3,3.75,1.9,3.25,3.5,1356.46,1353.34
E2,06/03/01,Peterboro,Brentford,1,1,D,1,0,H,4479.0,Paul Armstrong ,5,10,3,3,0,0,4,6,14,15,3,7,1,3,0,0,10,30,1.93,3.2,3.35,2.0,3.0,2.9,2.0,3.25,3.25,2.0,3.3,3.1,2.1,3.25,3.0,1335.99,1337.07
E2,06/03/01,Rotherham,Bournemouth,3,1,H,1,0,H,6488.0,Graham Frankland,11,12,8,7,0,0,5,10,9,9,4,5,0,1,0,0,0,10,1.55,3.45,5.25,1.55,3.3,4.5,1.5,3.6,6.0,1.53,3.4,5.5,1.57,3.4,5.5,1439.23,1348.16
E2,06/03/01,Swindon,Oldham,3,0,H,1,0,H,4168.0,Brian Curson ,9,14,4,4,0,1,3,7,10,13,7,6,1,1,0,0,10,10,2.23,3.2,2.7,2.2,2.9,2.7,2.1,3.25,3.0,2.2,3.25,2.75,2.2,3.25,2.8,1278.51,1338.28
E2,06/03/01,Wigan,Notts County,1,1,D,0,0,D,5021.0,Andy Hall,21,5,12,3,1,0,12,1,17,10,1,2,2,1,0,0,20,10,1.7,3.25,4.2,1.7,3.1,3.8,1.73,3.25,4.33,1.73,3.25,4.2,1.72,3.5,4.0,1429.54,1394.31
E2,06/03/01,Wrexham,Oxford,5,3,H,1,2,A,3009.0,Phil Joslin ,14,11,8,6,1,0,8,6,13,23,3,1,1,0,0,0,10,0,1.45,3.65,6.0,1.45,3.5,5.0,1.53,3.6,5.5,1.5,3.6,5.5,1.5,3.75,5.5,1369.84,1171.75
E2,06/03/01,Wycombe,Reading,1,1,D,1,0,H,6788.0,Peter Jones,7,8,2,4,0,0,3,8,12,12,3,3,2,3,0,0,20,30,2.67,3.2,2.25,2.7,2.9,2.2,2.75,3.25,2.25,2.75,3.25,2.2,2.75,3.3,2.2,1324.34,1450.91
E2,07/03/01,Colchester,Port Vale,0,1,A,0,0,D,2579.0,Paul Robinson,13,12,5,5,1,0,5,3,16,14,3,2,0,3,0,0,0,30,2.1,3.2,2.93,2.2,2.9,2.7,2.25,3.25,2.75,2.2,3.25,2.75,2.25,3.25,2.75,1308.99,1307.73
E2,07/03/01,Stoke,Swansea,1,2,A,0,2,A,10091.0,George Cain,10,3,3,2,0,0,10,3,11,16,2,0,1,1,0,0,10,10,1.35,4.0,7.3,1.35,3.8,6.2,1.33,4.0,9.0,1.33,4.2,7.5,1.36,3.75,8.5,1454.48,1244.81
E2,09/03/01,Reading,Wigan,1,0,H,0,0,D,12307.0,Mick Fletcher,11,14,6,4,0,0,9,4,13,18,2,6,1,3,0,0,10,30,1.82,3.3,3.65,1.8,3.1,3.4,,,,1.83,3.25,3.75,1.8,3.2,4.0,1449.96,1424.91
E2,10/03/01,Bournemouth,Bristol City,4,0,H,3,0,H,4028.0,Andy Hall,12,6,7,1,0,0,3,4,17,12,2,5,0,0,0,0,0,0,2.25,3.2,2.7,2.2,3.0,2.6,2.25,3.25,2.75,2.2,3.25,2.75,2.25,3.25,2.75,1341.92,1375.62
E2,10/03/01,Brentford,Stoke,2,2,D,0,1,A,5518.0,Chris Foy,17,7,5,6,1,0,8,4,9,10,3,1,2,0,0,0,20,0,2.55,3.1,2.42,2.4,3.0,2.3,2.5,3.25,2.5,2.5,3.25,2.4,2.6,3.2,2.4,1340.54,1433.08
E2,10/03/01,Bristol Rvs,Bury,2,0,H,1,0,H,7065.0,Steve Baines,11,8,8,6,0,0,7,2,9,14,2,6,0,1,0,0,0,10,2.2,3.15,2.8,2.1,3.0,2.8,2.2,3.25,2.87,2.25,3.25,2.7,2.2,3.25,2.8,1344.44,1332.99
E2,10/03/01,Cambridge,Wrexham,2,3,A,1,0,H,3737.0,Lee Cable,5,15,5,6,0,1,5,3,10,14,0,2,1,2,0,0,10,20,2.2,3.15,2.8,2.2,3.0,2.6,2.25,3.25,2.75,2.2,3.25,2.75,2.25,3.25,2.75,1266.76,1373.65
E2,10/03/01,Millwall,Luton,1,0,H,1,0,H,11691.0,Richard Beeby,12,8,3,4,0,0,4,1,20,18,5,1,2,3,0,0,20,30,1.42,3.7,6.5,1.45,3.5,5.0,1.53,3.6,5.5,1.44,3.6,6.5,1.44,3.75,6.5,1472.44,1305.27
E2,10/03/01,Oldham,Rotherham,2,3,A,1,2,A,5993.0,Matt Messias,22,8,10,5,1,0,4,4,12,14,4,8,1,3,0,0,10,30,2.65,3.1,2.35,2.4,3.0,2.3,2.5,3.25,2.5,2.7,3.2,2.25,2.6,3.2,2.4,1327.22,1445.47
E2,10/03/01,Oxford,Swindon,0,2,A,0,1,A,7480.0,Paul Rejer,5,9,3,6,0,1,7,8,14,16,2,4,2,2,2,0,70,20,2.75,3.15,2.23,2.4,3.0,2.3,2.75,3.4,2.2,2.63,3.25,2.3,2.62,3.3,2.3,1167.94,1289.57
E2,10/03/01,Port Vale,Peterboro,5,0,H,1,0,H,4787.0,Tony Leake,14,9,12,3,0,1,8,5,7,11,2,4,0,0,0,0,0,0,1.95,3.2,3.3,1.9,3.0,3.1,2.1,3.25,3.0,1.91,3.25,3.4,1.9,3.25,3.5,1323.77,1332.52
E2,10/03/01,Swansea,Northampton,1,1,D,0,1,A,4911.0,Trevor Parkes,17,5,5,3,0,1,5,6,18,17,1,9,2,0,0,0,20,0,2.65,3.15,2.3,2.4,3.0,2.3,2.75,3.25,2.25,2.7,3.25,2.25,2.62,3.3,2.3,1266.21,1365.36
E2,10/03/01,Walsall,Colchester,0,1,A,0,0,D,4533.0,Phil Dowd,13,6,5,4,0,0,14,4,16,15,2,5,3,1,0,0,30,10,1.5,3.5,5.7,1.5,3.4,4.7,1.57,3.6,5.0,1.5,3.6,5.5,1.53,3.5,5.5,1403.85,1292.95
E2,13/03/01,Wycombe,Stoke,0,1,A,0,1,A,5385.0,Frazer Stretton,7,6,2,4,0,0,5,4,11,7,3,2,2,1,0,0,20,10,2.55,3.2,2.37,2.35,3.0,2.35,2.62,3.2,2.37,2.63,3.2,2.3,2.62,3.2,2.37,1325.29,1433.35
E2,16/03/01,Bristol City,Millwall,2,1,H,1,0,H,10395.0,Michael Jones,6,5,4,3,0,1,5,10,7,9,4,4,2,0,2,2,70,50,2.7,3.05,2.3,2.5,2.9,2.3,2.5,3.2,2.5,2.7,3.25,2.25,2.62,3.3,2.3,1365.48,1476.86
E2,16/03/01,Colchester,Brentford,3,1,H,1,1,D,3423.0,David Laws,18,11,9,4,1,0,4,4,13,8,1,3,0,1,0,0,0,10,2.1,3.0,3.1,2.2,2.9,2.7,2.2,3.4,2.75,2.2,3.25,2.75,2.2,3.25,2.8,1312.23,1340.27
E2,17/03/01,Bury,Notts County,1,1,D,0,0,D,3487.0,Keith Hill,12,6,4,4,0,0,6,7,16,14,6,4,2,0,0,0,20,0,2.22,3.0,2.85,2.2,2.9,2.7,2.2,3.4,2.75,2.25,3.3,2.63,2.25,3.4,2.62,1324.37,1398.94
E2,17/03/01,Rotherham,Bristol Rvs,3,0,H,1,0,H,7098.0,Micharl Ryan,8,8,5,4,0,1,4,6,12,15,2,1,0,1,0,0,0,10,1.5,3.5,5.6,1.5,3.4,4.7,1.5,3.6,6.0,1.44,3.75,6.0,1.5,3.75,5.5,1457.31,1353.06
E2,17/03/01,Stoke,Cambridge,2,3,A,0,2,A,11939.0,M Clattenburg,12,7,5,5,0,0,6,6,8,13,4,8,2,1,0,0,20,10,1.5,3.5,5.6,1.5,3.4,4.7,1.5,3.6,6.0,1.5,3.6,5.5,1.5,3.75,5.5,1445.56,1254.51
E2,17/03/01,Swindon,Swansea,1,1,D,0,0,D,6724.0,Scott Mathieson,14,10,8,3,1,1,6,5,12,6,11,3,1,3,0,0,10,30,1.7,3.4,4.0,1.7,3.2,3.8,1.73,3.5,4.0,1.73,3.4,4.0,1.72,3.5,4.0,1301.29,1266.18
E2,17/03/01,Wigan,Bournemouth,1,1,D,0,0,D,5878.0,Mike Pike,17,8,9,4,1,0,7,6,11,8,8,3,1,2,0,0,10,20,1.57,3.4,5.0,1.6,3.2,4.2,1.61,3.6,4.5,1.67,3.3,4.5,1.66,3.4,4.5,1416.72,1352.06
E2,17/03/01,Wrexham,Reading,1,2,A,0,1,A,5080.0,John Brandwood,11,5,8,5,1,0,10,5,12,17,2,5,0,2,0,0,0,20,2.6,3.0,2.4,2.35,3.0,2.35,2.62,3.2,2.37,2.5,3.25,2.38,2.5,3.2,2.5,1385.9,1458.15
E2,17/03/01,Wycombe,Oldham,2,1,H,1,1,D,5847.0,Mike North,8,10,6,4,0,0,9,6,8,9,5,4,0,0,0,0,0,0,1.9,3.1,3.55,1.8,3.0,3.5,2.0,3.25,3.25,1.83,3.3,3.6,1.83,3.3,3.75,1313.08,1315.38
E2,20/03/01,Colchester,Swindon,0,1,A,0,1,A,2736.0,Bill Burns,13,14,4,4,0,0,5,2,11,13,2,2,0,2,0,0,0,20,1.95,3.2,3.35,2.0,2.9,3.0,2.1,3.25,3.0,,,,2.0,3.4,3.1,1322.18,1296.66
E2,20/03/01,Wrexham,Bury,0,1,A,0,0,D,3338.0,Peter Walton,6,5,4,1,0,0,1,4,9,13,1,9,0,2,1,0,25,20,1.83,3.3,3.65,1.7,3.1,3.8,1.83,3.4,3.6,,,,1.72,3.5,4.0,1372.4,1323.46
E2,20/03/01,Wycombe,Rotherham,0,1,A,0,0,D,5254.0,Lee Cable,4,6,0,3,0,0,5,1,6,10,0,1,0,0,0,0,0,0,2.75,3.2,2.25,2.6,3.0,2.2,2.87,3.25,2.2,,,,2.8,3.25,2.2,1322.15,1463.21
E2,23/03/01,Notts County,Peterboro,3,3,D,2,1,H,6510.0,Richard Beeby,13,16,6,7,0,0,6,5,16,9,4,5,1,0,0,0,10,0,1.6,3.4,4.8,1.55,3.3,4.5,1.61,3.6,4.5,1.62,3.5,4.5,1.57,3.6,5.0,1399.85,1323.23
E2,23/03/01,Oldham,Northampton,2,1,H,0,1,A,4001.0,Trevor Jones ,16,8,7,4,0,0,6,3,10,17,1,6,0,3,0,0,0,30,2.2,3.15,2.8,2.1,3.0,2.8,2.1,3.25,3.0,2.1,3.4,2.8,2.2,3.4,2.75,1306.31,1365.39
E2,23/03/01,Reading,Bristol City,1,3,A,1,1,D,15716.0,Paul Durkin ,18,10,5,5,1,0,8,2,21,9,1,4,0,0,0,0,0,0,1.6,3.4,4.8,1.6,3.2,4.2,1.61,3.6,4.5,1.62,3.5,4.5,1.61,3.6,4.5,1471.65,1378.39
E2,24/03/01,Bournemouth,Bury,1,0,H,1,0,H,3325.0,Trevor Parkes,15,8,9,2,0,0,3,3,13,10,7,5,1,2,0,0,10,20,1.9,3.2,3.45,1.85,3.0,3.3,1.8,3.4,3.75,1.91,3.25,3.4,1.83,3.4,3.6,1357.58,1341.01
E2,24/03/01,Bristol Rvs,Swindon,0,0,D,0,0,D,8114.0,Barry Knight,10,6,3,5,0,0,0,3,22,18,2,8,2,3,1,0,45,30,2.05,3.2,3.0,2.0,2.9,3.0,2.0,3.25,3.25,2.1,3.25,2.9,2.1,3.25,3.0,1347.16,1313.49
E2,24/03/01,Oxford,Rotherham,4,3,H,2,1,H,4493.0,Peter Jones,10,9,7,5,0,0,3,9,23,16,2,2,0,2,0,0,0,20,4.25,3.3,1.7,4.7,3.4,1.5,4.0,3.6,1.67,4.5,3.5,1.62,5.0,3.4,1.61,1156.22,1474.24
E2,24/03/01,Port Vale,Wigan,0,0,D,0,0,D,5017.0,Bill Jordan,13,14,4,7,1,0,5,4,10,8,0,0,1,1,0,0,10,10,2.4,3.1,2.55,2.0,2.9,3.0,2.25,3.25,2.75,2.25,3.25,2.7,2.0,3.25,3.25,1333.06,1411.2
E2,24/03/01,Walsall,Wycombe,5,1,H,1,0,H,4530.0,Mike Dean,17,7,11,2,0,0,12,2,12,19,1,1,0,2,0,0,0,20,1.55,3.5,5.1,1.55,3.3,4.5,1.57,3.5,5.0,1.53,3.4,5.5,1.57,3.6,5.0,1384.57,1311.12
E2,27/03/01,Bristol City,Oldham,2,2,D,1,1,D,9568.0,Paul Taylor,12,9,6,7,1,0,6,2,16,14,5,3,3,4,0,0,30,40,1.54,3.5,5.25,1.5,3.4,4.7,1.53,3.6,5.5,1.53,3.4,5.5,1.57,3.4,5.5,1397.2,1317.34
E2,27/03/01,Bury,Stoke,1,0,H,0,0,D,4224.0,Peter Jones,8,7,3,4,0,0,6,8,14,19,10,2,0,3,0,0,0,30,2.57,3.2,2.38,2.3,2.9,2.5,2.25,3.25,2.75,2.5,3.25,2.4,2.5,3.2,2.5,1332.55,1424.5
E2,27/03/01,Cambridge,Oxford,1,0,H,0,0,D,3502.0,Mark Warren,8,8,6,5,0,0,8,6,14,16,1,2,2,1,0,0,20,10,1.58,3.4,5.0,1.65,3.2,3.8,1.67,3.5,4.33,1.57,3.5,5.0,1.57,3.4,5.5,1275.57,1175.67
E2,27/03/01,Notts County,Port Vale,0,1,A,0,0,D,4603.0,Neale Barry,6,10,4,6,1,0,7,9,13,8,0,1,0,2,0,0,0,20,1.82,3.25,3.75,1.8,3.0,3.5,1.8,3.4,3.75,1.8,3.4,3.6,1.9,3.25,3.5,1393.99,1332.27
E2,27/03/01,Peterboro,Luton,1,1,D,0,0,D,5425.0,David Laws,12,11,7,7,0,0,14,3,13,7,2,8,0,1,0,0,0,10,2.0,3.25,3.15,2.0,2.9,3.0,2.0,3.25,3.25,1.91,3.25,3.4,2.1,3.4,2.87,1329.09,1300.85
E2,27/03/01,Swindon,Reading,0,1,A,0,0,D,9673.0,David Ellaray,12,7,5,3,0,0,7,6,9,11,1,3,2,3,0,0,20,30,2.73,3.2,2.23,2.7,2.9,2.2,2.75,3.25,2.25,2.75,3.25,2.2,2.62,3.2,2.37,1318.08,1452.84
E2,27/03/01,Wycombe,Millwall,0,0,D,0,0,D,5904.0,Clive Wilkes,7,6,4,4,0,0,2,8,8,7,1,2,2,1,0,0,20,10,3.0,3.2,2.07,2.9,2.9,2.1,3.0,3.25,2.1,3.0,3.25,2.05,3.25,3.25,2.0,1304.39,1463.95
E2,31/03/01,Brentford,Wrexham,1,0,H,1,0,H,4449.0,Andy Hall,13,9,6,6,1,0,7,9,18,21,9,1,2,2,0,0,20,20,2.15,3.1,3.0,2.0,2.9,3.0,2.1,3.25,3.0,2.1,3.25,2.9,2.0,3.25,3.25,1330.32,1354.85
E2,31/03/01,Bristol City,Port Vale,1,1,D,0,1,A,11782.0,Phil Joslin,15,10,6,5,1,0,10,2,7,14,2,4,1,1,0,0,10,10,1.65,3.4,4.5,1.75,3.2,3.5,1.67,3.5,4.33,1.67,3.4,4.33,1.8,3.4,3.75,1391.25,1350.2
E2,31/03/01,Colchester,Luton,3,1,H,3,0,H,4271.0,Mark Warren,7,13,5,5,0,0,3,4,21,15,5,1,2,3,0,0,20,30,2.03,3.2,3.15,2.1,2.9,2.9,2.2,3.4,2.75,2.1,3.3,2.88,2.2,3.4,2.75,1305.35,1305.27
E2,31/03/01,Northampton,Oxford,0,1,A,0,1,A,6115.0,Steve Lodge,11,11,3,4,0,0,5,2,11,14,1,2,1,2,0,0,10,20,1.5,3.55,5.8,1.35,3.8,6.2,1.53,3.6,5.5,1.5,3.6,5.5,1.5,3.75,5.5,1354.36,1169.66
E2,31/03/01,Oldham,Bury,1,1,D,0,0,D,5787.0,Mick Fletcher,10,6,4,4,0,0,13,4,10,10,1,4,2,4,1,1,45,65,2.15,3.1,2.95,2.0,3.1,2.8,2.2,3.25,2.87,2.2,3.25,2.75,2.1,3.25,3.0,1323.29,1344.76
E2,31/03/01,Peterboro,Cambridge,4,1,H,1,1,D,10086.0,Rob Harris,10,7,6,3,0,0,7,6,15,23,7,3,2,3,0,0,20,30,2.0,3.15,3.25,2.0,3.0,2.9,1.91,3.25,3.5,1.91,3.25,3.4,2.1,3.25,3.0,1324.67,1281.58
E2,31/03/01,Reading,Notts County,2,1,H,0,0,D,11624.0,Trevor Parkes,15,5,8,3,0,0,4,3,12,11,6,2,2,0,0,0,20,0,1.65,3.4,4.5,1.7,3.1,3.8,1.61,3.6,4.5,1.62,3.5,4.5,1.72,3.4,4.2,1464.09,1376.06
E2,31/03/01,Rotherham,Swindon,4,3,H,2,2,D,7106.0,Keith Hill,9,6,6,5,0,1,8,5,15,14,1,2,1,2,0,0,10,20,1.47,3.6,6.0,1.5,3.4,4.7,1.57,3.6,5.0,1.5,3.5,5.75,1.53,3.5,5.5,1454.79,1306.83
E2,31/03/01,Stoke,Bristol Rvs,4,1,H,2,0,H,12274.0,David Pugh,7,10,6,3,0,1,0,9,8,10,2,4,1,2,0,0,10,20,1.55,3.5,5.2,1.6,3.3,4.0,1.57,3.6,5.0,1.57,3.5,5.0,1.61,3.4,5.0,1412.29,1342.57
E2,31/03/01,Swansea,Bournemouth,0,3,A,0,1,A,4013.0,Paul Danson,8,8,4,5,0,0,6,3,14,10,4,5,0,0,0,0,0,0,2.6,3.05,2.45,2.5,2.9,2.3,2.62,3.2,2.37,2.5,3.25,2.38,2.5,3.4,2.37,1270.81,1366.04
E2,31/03/01,Walsall,Millwall,0,0,D,0,0,D,7073.0,Matt Messias,11,7,4,5,0,0,4,1,27,19,0,1,4,3,0,0,40,30,2.3,3.05,2.8,2.2,2.9,2.7,2.2,3.25,2.87,2.25,3.2,2.75,2.25,3.25,2.75,1391.3,1461.83
E2,31/03/01,Wycombe,Wigan,1,2,A,0,1,A,4939.0,Paul Rejer,5,9,2,6,0,0,5,2,14,14,3,2,2,3,1,1,45,55,2.7,2.95,2.4,2.6,2.8,2.3,2.75,3.25,2.25,2.75,3.2,2.25,2.75,3.2,2.3,1306.51,1411.99
E2,03/04/01,Bournemouth,Oxford,4,3,H,1,1,D,3747.0,Keith Hill,18,6,11,4,0,0,11,3,14,15,4,1,1,0,0,0,10,0,1.5,3.6,5.65,1.5,3.4,4.7,1.57,3.6,5.0,1.5,3.6,5.5,1.5,3.75,5.5,1378.71,1190.59
E2,03/04/01,Bristol Rvs,Bristol City,1,1,D,0,0,D,9361.0,Alan Wiley,5,6,4,4,0,0,0,5,20,13,4,8,2,3,0,0,20,30,2.6,3.2,2.35,2.5,2.9,2.3,2.62,3.2,2.37,2.6,3.2,2.38,2.6,3.2,2.4,1335.73,1386.44
E2,03/04/01,Colchester,Swansea,3,0,H,1,0,H,2886.0,Steve Tomlin,14,18,7,7,1,2,5,4,13,8,6,1,0,2,0,0,0,20,1.62,3.45,4.6,1.6,3.2,4.2,1.73,3.5,4.0,1.57,3.5,5.0,1.61,3.4,5.0,1314.35,1258.14
E2,03/04/01,Luton,Reading,1,1,D,1,1,D,6132.0,Graham Poll,8,8,6,3,0,0,4,6,20,17,4,1,2,1,0,0,20,10,2.88,3.35,2.1,2.9,2.9,2.1,3.0,3.25,2.1,3.0,3.3,2.05,2.87,3.4,2.1,1296.27,1470.42
